x, f(x), mean, lower, upper, acq
0.663000,0.335371,0.811262,-2.008623,3.631147,0.083036
0.664000,0.339944,0.809999,-2.017297,3.637296,0.083632
0.665000,0.344994,0.808747,-2.025819,3.643314,0.084207
0.666000,0.350510,0.807505,-2.034192,3.649203,0.084763
0.667000,0.356476,0.806274,-2.042418,3.654966,0.085298
0.668000,0.362878,0.805052,-2.050499,3.660603,0.085814
0.669000,0.369702,0.803841,-2.058437,3.666118,0.086311
0.670000,0.376934,0.802640,-2.066233,3.671513,0.086788
0.671000,0.384557,0.801449,-2.073891,3.676788,0.087247
0.672000,0.392557,0.800268,-2.081413,3.681948,0.087687
0.673000,0.400919,0.799097,-2.088799,3.686993,0.088109
0.674000,0.409625,0.797936,-2.096053,3.691925,0.088513
0.675000,0.418662,0.796785,-2.103177,3.696747,0.088900
0.676000,0.428012,0.795645,-2.110172,3.701461,0.089269
0.677000,0.437661,0.794514,-2.117040,3.706067,0.089620
0.678000,0.447592,0.793393,-2.123783,3.710570,0.089956
0.679000,0.457789,0.792283,-2.130404,3.714969,0.090274
0.680000,0.468238,0.791182,-2.136904,3.719267,0.090577
0.681000,0.478923,0.790091,-2.143285,3.723466,0.090863
0.682000,0.489828,0.789010,-2.149549,3.727568,0.091134
0.683000,0.500940,0.787939,-2.155697,3.731575,0.091389
0.684000,0.512242,0.786877,-2.161733,3.735487,0.091630
0.685000,0.523721,0.785826,-2.167657,3.739308,0.091855
0.686000,0.535362,0.784784,-2.173471,3.743039,0.092067
0.687000,0.547153,0.783752,-2.179177,3.746680,0.092264
0.688000,0.559079,0.782729,-2.184777,3.750235,0.092447
0.689000,0.571128,0.781716,-2.190273,3.753705,0.092616
0.690000,0.583287,0.780713,-2.195666,3.757091,0.092772
0.691000,0.595545,0.779719,-2.200958,3.760396,0.092916
0.692000,0.607891,0.778735,-2.206150,3.763619,0.093046
0.693000,0.620312,0.777760,-2.211245,3.766764,0.093164
0.694000,0.632800,0.776794,-2.216244,3.769832,0.093270
0.695000,0.645344,0.775838,-2.221148,3.772824,0.093364
0.696000,0.657935,0.774891,-2.225960,3.775742,0.093447
0.697000,0.670564,0.773953,-2.230680,3.778587,0.093518
0.698000,0.683224,0.773025,-2.235310,3.781361,0.093578
0.699000,0.695907,0.772106,-2.239853,3.784064,0.093627
0.700000,0.708606,0.771196,-2.244308,3.786700,0.093666
0.701000,0.721316,0.770295,-2.248679,3.789268,0.093694
0.702000,0.734030,0.769403,-2.252966,3.791771,0.093712
0.703000,0.746743,0.768519,-2.257170,3.794209,0.093721
0.704000,0.759452,0.767645,-2.261294,3.796585,0.093720
0.705000,0.772153,0.766780,-2.265339,3.798898,0.093710
0.706000,0.784842,0.765923,-2.269305,3.801152,0.093691
0.707000,0.797517,0.765076,-2.273195,3.803346,0.093664
0.708000,0.810177,0.764236,-2.277009,3.805482,0.093627
0.709000,0.822818,0.763406,-2.280750,3.807562,0.093583
0.710000,0.835442,0.762584,-2.284418,3.809586,0.093530
0.711000,0.848048,0.761771,-2.288015,3.811556,0.093470
0.712000,0.860635,0.760966,-2.291541,3.813473,0.093402
0.713000,0.873205,0.760169,-2.294999,3.815338,0.093327
0.714000,0.885758,0.759381,-2.298390,3.817152,0.093245
0.715000,0.898297,0.758601,-2.301714,3.818916,0.093156
0.716000,0.910823,0.757830,-2.304973,3.820632,0.093060
0.717000,0.923339,0.757066,-2.308168,3.822300,0.092958
0.718000,0.935847,0.756311,-2.311300,3.823922,0.092850
0.719000,0.948351,0.755564,-2.314371,3.825499,0.092735
0.720000,0.960854,0.754825,-2.317381,3.827031,0.092615
0.721000,0.973359,0.754093,-2.320332,3.828519,0.092489
0.722000,0.985871,0.753370,-2.323225,3.829965,0.092357
0.723000,0.998393,0.752655,-2.326061,3.831370,0.092221
0.724000,1.010930,0.751947,-2.328840,3.832734,0.092079
0.725000,1.023485,0.751247,-2.331565,3.834058,0.091933
0.726000,1.036064,0.750554,-2.334235,3.835344,0.091782
0.727000,1.048670,0.749870,-2.336853,3.836592,0.091626
0.728000,1.061308,0.749192,-2.339419,3.837803,0.091466
0.729000,1.073983,0.748523,-2.341933,3.838978,0.091302
0.730000,1.086698,0.747860,-2.344398,3.840118,0.091134
0.731000,1.099459,0.747205,-2.346813,3.841224,0.090962
0.732000,1.112268,0.746558,-2.349180,3.842296,0.090786
0.733000,1.125129,0.745917,-2.351500,3.843335,0.090607
0.734000,1.138048,0.745284,-2.353774,3.844342,0.090424
0.735000,1.151026,0.744658,-2.356002,3.845318,0.090239
0.736000,1.164067,0.744039,-2.358186,3.846263,0.090050
0.737000,1.177173,0.743427,-2.360326,3.847179,0.089858
0.738000,1.190347,0.742822,-2.362423,3.848066,0.089664
0.739000,1.203592,0.742223,-2.364478,3.848924,0.089467
0.740000,1.216908,0.741632,-2.366492,3.849755,0.089267
0.741000,1.230297,0.741047,-2.368465,3.850559,0.089066
0.742000,1.243760,0.740469,-2.370399,3.851337,0.088862
0.743000,1.257297,0.739898,-2.372293,3.852089,0.088655
0.744000,1.270907,0.739333,-2.374150,3.852817,0.088447
0.745000,1.284591,0.738775,-2.375969,3.853520,0.088237
0.746000,1.298345,0.738223,-2.377752,3.854199,0.088026
0.747000,1.312170,0.737678,-2.379499,3.854855,0.087812
0.748000,1.326062,0.737139,-2.381211,3.855489,0.087598
0.749000,1.340018,0.736606,-2.382888,3.856101,0.087382
0.750000,1.354035,0.736080,-2.384531,3.856691,0.087164
0.751000,1.368108,0.735560,-2.386141,3.857261,0.086945
0.752000,1.382233,0.735046,-2.387719,3.857810,0.086726
0.753000,1.396404,0.734538,-2.389264,3.858340,0.086505
0.754000,1.410616,0.734036,-2.390779,3.858850,0.086283
0.755000,1.424861,0.733540,-2.392263,3.859342,0.086061
0.756000,1.439133,0.733049,-2.393717,3.859816,0.085838
0.757000,1.453423,0.732565,-2.395141,3.860272,0.085614
0.758000,1.467725,0.732087,-2.396537,3.860710,0.085390
0.759000,1.482028,0.731614,-2.397905,3.861132,0.085165
0.760000,1.496324,0.731147,-2.399244,3.861538,0.084940
0.761000,1.510602,0.730685,-2.400557,3.861927,0.084715
0.762000,1.524852,0.730229,-2.401843,3.862301,0.084489
0.763000,1.539064,0.729779,-2.403104,3.862661,0.084264
0.764000,1.553226,0.729334,-2.404338,3.863005,0.084038
0.765000,1.567326,0.728894,-2.405548,3.863336,0.083812
0.766000,1.581353,0.728460,-2.406733,3.863652,0.083587
0.767000,1.595294,0.728031,-2.407895,3.863956,0.083361
0.768000,1.609136,0.727607,-2.409032,3.864246,0.083136
0.769000,1.622866,0.727188,-2.410147,3.864524,0.082911
0.770000,1.636471,0.726775,-2.411239,3.864789,0.082686
0.771000,1.649938,0.726366,-2.412309,3.865042,0.082462
0.772000,1.663254,0.725963,-2.413358,3.865284,0.082238
0.773000,1.676403,0.725565,-2.414385,3.865515,0.082015
0.774000,1.689373,0.725171,-2.415392,3.865734,0.081792
0.775000,1.702150,0.724783,-2.416378,3.865944,0.081570
0.776000,1.714720,0.724399,-2.417344,3.866142,0.081348
0.777000,1.727068,0.724020,-2.418291,3.866331,0.081127
0.778000,1.739183,0.723646,-2.419219,3.866510,0.080907
0.779000,1.751049,0.723276,-2.420127,3.866680,0.080688
0.780000,1.762653,0.722911,-2.421018,3.866841,0.080469
0.781000,1.773984,0.722551,-2.421891,3.866992,0.080252
0.782000,1.785026,0.722195,-2.422746,3.867136,0.080035
0.783000,1.795769,0.721844,-2.423583,3.867271,0.079819
0.784000,1.806200,0.721497,-2.424404,3.867398,0.079604
0.785000,1.816307,0.721154,-2.425209,3.867517,0.079390
0.786000,1.826079,0.720816,-2.425997,3.867629,0.079177
0.787000,1.835505,0.720482,-2.426769,3.867733,0.078966
0.788000,1.844575,0.720152,-2.427526,3.867830,0.078755
0.789000,1.853279,0.719827,-2.428268,3.867921,0.078546
0.790000,1.861609,0.719505,-2.428994,3.868005,0.078337
0.791000,1.869554,0.719188,-2.429706,3.868082,0.078130
0.792000,1.877109,0.718875,-2.430404,3.868154,0.077924
0.793000,1.884265,0.718566,-2.431088,3.868219,0.077720
0.794000,1.891016,0.718260,-2.431758,3.868279,0.077516
0.795000,1.897357,0.717959,-2.432415,3.868333,0.077314
0.796000,1.903283,0.717662,-2.433058,3.868381,0.077113
0.797000,1.908790,0.717368,-2.433689,3.868425,0.076914
0.798000,1.913875,0.717078,-2.434307,3.868463,0.076715
0.799000,1.918535,0.716792,-2.434913,3.868497,0.076519
0.800000,1.922768,0.716510,-2.435507,3.868526,0.076323
0.801000,1.926575,0.716231,-2.436089,3.868550,0.076129
0.802000,1.929954,0.715956,-2.436659,3.868570,0.075936
0.803000,1.932909,0.715684,-2.437218,3.868586,0.075745
0.804000,1.935439,0.715416,-2.437766,3.868598,0.075555
0.805000,1.937549,0.715152,-2.438302,3.868606,0.075367
0.806000,1.939241,0.714891,-2.438829,3.868610,0.075180
0.807000,1.940521,0.714633,-2.439345,3.868611,0.074995
0.808000,1.941393,0.714379,-2.439850,3.868608,0.074811
0.809000,1.941864,0.714128,-2.440346,3.868602,0.074628
0.810000,1.941942,0.713880,-2.440831,3.868592,0.074447
0.811000,1.941633,0.713636,-2.441308,3.868580,0.074268
0.812000,1.940946,0.713395,-2.441774,3.868564,0.074089
0.813000,1.939891,0.713157,-2.442232,3.868546,0.073913
0.814000,1.938478,0.712922,-2.442681,3.868525,0.073738
0.815000,1.936717,0.712691,-2.443120,3.868501,0.073564
0.816000,1.934620,0.712462,-2.443551,3.868475,0.073392
0.817000,1.932200,0.712236,-2.443974,3.868447,0.073222
0.818000,1.929467,0.712014,-2.444388,3.868416,0.073053
0.819000,1.926437,0.711794,-2.444795,3.868383,0.072886
0.820000,1.923122,0.711578,-2.445193,3.868348,0.072720
0.821000,1.919536,0.711364,-2.445583,3.868311,0.072555
0.822000,1.915694,0.711153,-2.445966,3.868272,0.072393
0.823000,1.911611,0.710945,-2.446341,3.868231,0.072231
0.824000,1.907301,0.710740,-2.446710,3.868189,0.072072
0.825000,1.902781,0.710537,-2.447070,3.868144,0.071913
0.826000,1.898066,0.710337,-2.447424,3.868099,0.071757
0.827000,1.893172,0.710140,-2.447771,3.868051,0.071601
0.828000,1.888114,0.709946,-2.448112,3.868003,0.071448
0.829000,1.882909,0.709754,-2.448445,3.867953,0.071296
0.830000,1.877572,0.709565,-2.448772,3.867902,0.071145
0.831000,1.872119,0.709378,-2.449093,3.867849,0.070996
0.832000,1.866566,0.709194,-2.449408,3.867795,0.070848
0.833000,1.860928,0.709012,-2.449717,3.867741,0.070702
0.834000,1.855221,0.708833,-2.450019,3.867685,0.070557
0.835000,1.849460,0.708656,-2.450316,3.867628,0.070414
0.836000,1.843659,0.708482,-2.450607,3.867571,0.070273
0.837000,1.837833,0.708310,-2.450893,3.867513,0.070133
0.838000,1.831995,0.708140,-2.451173,3.867454,0.069994
0.839000,1.826159,0.707973,-2.451448,3.867394,0.069857
0.840000,1.820337,0.707808,-2.451717,3.867333,0.069721
0.841000,1.814543,0.707645,-2.451982,3.867272,0.069587
0.842000,1.808787,0.707485,-2.452241,3.867210,0.069454
0.843000,1.803081,0.707326,-2.452495,3.867148,0.069322
0.844000,1.797435,0.707170,-2.452745,3.867085,0.069192
0.845000,1.791858,0.707016,-2.452990,3.867022,0.069064
0.846000,1.786359,0.706864,-2.453230,3.866959,0.068937
0.847000,1.780947,0.706715,-2.453465,3.866895,0.068811
0.848000,1.775627,0.706567,-2.453697,3.866831,0.068687
0.849000,1.770408,0.706421,-2.453923,3.866766,0.068564
0.850000,1.765293,0.706278,-2.454146,3.866701,0.068442
0.851000,1.760288,0.706136,-2.454364,3.866636,0.068322
0.852000,1.755397,0.705996,-2.454578,3.866571,0.068203
0.853000,1.750621,0.705859,-2.454789,3.866506,0.068086
0.854000,1.745963,0.705723,-2.454995,3.866441,0.067970
0.855000,1.741424,0.705589,-2.455197,3.866375,0.067855
0.856000,1.737004,0.705457,-2.455396,3.866310,0.067741
0.857000,1.732701,0.705327,-2.455591,3.866244,0.067629
0.858000,1.728514,0.705198,-2.455782,3.866179,0.067519
0.859000,1.724441,0.705072,-2.455970,3.866113,0.067409
0.860000,1.720476,0.704947,-2.456154,3.866048,0.067301
0.861000,1.716617,0.704824,-2.456335,3.865982,0.067194
0.862000,1.712857,0.704702,-2.456512,3.865917,0.067088
0.863000,1.709190,0.704583,-2.456686,3.865852,0.066984
0.864000,1.705609,0.704465,-2.456857,3.865787,0.066881
0.865000,1.702106,0.704349,-2.457025,3.865722,0.066779
0.866000,1.698673,0.704234,-2.457190,3.865658,0.066678
0.867000,1.695300,0.704121,-2.457351,3.865593,0.066579
0.868000,1.691978,0.704009,-2.457510,3.865529,0.066481
0.869000,1.688696,0.703899,-2.457666,3.865465,0.066384
0.870000,1.685442,0.703791,-2.457819,3.865401,0.066288
0.871000,1.682206,0.703684,-2.457969,3.865338,0.066193
0.872000,1.678974,0.703579,-2.458116,3.865274,0.066100
0.873000,1.675734,0.703475,-2.458261,3.865212,0.066007
0.874000,1.672474,0.703373,-2.458403,3.865149,0.065916
0.875000,1.669179,0.703272,-2.458542,3.865087,0.065826
0.876000,1.665837,0.703173,-2.458679,3.865025,0.065737
0.877000,1.662433,0.703075,-2.458814,3.864963,0.065649
0.878000,1.658953,0.702978,-2.458946,3.864902,0.065563
0.879000,1.655384,0.702883,-2.459075,3.864841,0.065477
0.880000,1.651711,0.702789,-2.459203,3.864781,0.065392
0.881000,1.647920,0.702696,-2.459328,3.864720,0.065309
0.882000,1.643997,0.702605,-2.459450,3.864661,0.065227
0.883000,1.639928,0.702515,-2.459571,3.864601,0.065145
0.884000,1.635700,0.702427,-2.459689,3.864542,0.065065
0.885000,1.631299,0.702339,-2.459805,3.864484,0.064986
0.886000,1.626712,0.702253,-2.459919,3.864426,0.064907
0.887000,1.621926,0.702168,-2.460031,3.864368,0.064830
0.888000,1.616929,0.702085,-2.460142,3.864311,0.064754
0.889000,1.611709,0.702002,-2.460250,3.864254,0.064679
0.890000,1.606255,0.701921,-2.460356,3.864198,0.064604
0.891000,1.600556,0.701841,-2.460460,3.864142,0.064531
0.892000,1.594602,0.701762,-2.460563,3.864087,0.064459
0.893000,1.588384,0.701684,-2.460663,3.864032,0.064387
0.894000,1.581893,0.701608,-2.460762,3.863977,0.064317
0.895000,1.575121,0.701532,-2.460859,3.863923,0.064248
0.896000,1.568062,0.701458,-2.460954,3.863870,0.064179
0.897000,1.560708,0.701384,-2.461048,3.863817,0.064111
0.898000,1.553056,0.701312,-2.461140,3.863764,0.064044
0.899000,1.545099,0.701241,-2.461230,3.863712,0.063979
0.900000,1.536835,0.701171,-2.461319,3.863660,0.063914
0.901000,1.528262,0.701101,-2.461406,3.863609,0.063849
0.902000,1.519377,0.701033,-2.461492,3.863558,0.063786
0.903000,1.510181,0.700966,-2.461576,3.863508,0.063724
0.904000,1.500673,0.700900,-2.461659,3.863458,0.063662
0.905000,1.490855,0.700834,-2.461740,3.863409,0.063601
0.906000,1.480731,0.700770,-2.461820,3.863360,0.063541
0.907000,1.470302,0.700707,-2.461899,3.863312,0.063482
0.908000,1.459574,0.700644,-2.461976,3.863264,0.063424
0.909000,1.448552,0.700583,-2.462051,3.863217,0.063366
0.910000,1.437243,0.700522,-2.462126,3.863170,0.063310
0.911000,1.425654,0.700463,-2.462199,3.863124,0.063254
0.912000,1.413794,0.700404,-2.462271,3.863078,0.063198
0.913000,1.401673,0.700346,-2.462341,3.863033,0.063144
0.914000,1.389300,0.700289,-2.462411,3.862988,0.063090
0.915000,1.376686,0.700232,-2.462479,3.862943,0.063037
0.916000,1.363845,0.700177,-2.462546,3.862900,0.062985
0.917000,1.350789,0.700122,-2.462612,3.862856,0.062934
0.918000,1.337531,0.700068,-2.462677,3.862813,0.062883
0.919000,1.324086,0.700015,-2.462740,3.862771,0.062833
0.920000,1.310469,0.699963,-2.462803,3.862729,0.062783
0.921000,1.296695,0.699911,-2.462864,3.862687,0.062735
0.922000,1.282782,0.699861,-2.462925,3.862646,0.062686
0.923000,1.268746,0.699811,-2.462984,3.862605,0.062639
0.924000,1.254605,0.699761,-2.463042,3.862565,0.062592
0.925000,1.240375,0.699713,-2.463100,3.862525,0.062546
0.926000,1.226077,0.699665,-2.463156,3.862486,0.062501
0.927000,1.211727,0.699618,-2.463211,3.862447,0.062456
0.928000,1.197344,0.699572,-2.463266,3.862409,0.062412
0.929000,1.182948,0.699526,-2.463319,3.862371,0.062369
0.930000,1.168558,0.699481,-2.463372,3.862334,0.062326
0.931000,1.154192,0.699437,-2.463423,3.862297,0.062283
0.932000,1.139870,0.699393,-2.463474,3.862260,0.062242
0.933000,1.125611,0.699350,-2.463524,3.862224,0.062201
0.934000,1.111434,0.699307,-2.463573,3.862188,0.062160
0.935000,1.097357,0.699266,-2.463622,3.862153,0.062120
0.936000,1.083398,0.699225,-2.463669,3.862118,0.062081
0.937000,1.069577,0.699184,-2.463716,3.862084,0.062042
0.938000,1.055910,0.699144,-2.463762,3.862050,0.062004
0.939000,1.042415,0.699105,-2.463807,3.862016,0.061966
0.940000,1.029109,0.699066,-2.463851,3.861983,0.061929
0.941000,1.016008,0.699028,-2.463895,3.861950,0.061892
0.942000,1.003127,0.698990,-2.463938,3.861918,0.061856
0.943000,0.990481,0.698953,-2.463980,3.861886,0.061820
0.944000,0.978085,0.698917,-2.464021,3.861855,0.061785
0.945000,0.965952,0.698881,-2.464062,3.861824,0.061751
0.946000,0.954095,0.698845,-2.464102,3.861793,0.061717
0.947000,0.942525,0.698811,-2.464141,3.861762,0.061683
0.948000,0.931254,0.698776,-2.464180,3.861733,0.061650
0.949000,0.920291,0.698742,-2.464218,3.861703,0.061617
0.950000,0.909646,0.698709,-2.464255,3.861674,0.061585
0.951000,0.899325,0.698676,-2.464292,3.861645,0.061554
0.952000,0.889338,0.698644,-2.464328,3.861617,0.061522
0.953000,0.879689,0.698612,-2.464364,3.861589,0.061492
0.954000,0.870383,0.698581,-2.464399,3.861561,0.061461
0.955000,0.861425,0.698550,-2.464433,3.861534,0.061431
0.956000,0.852817,0.698520,-2.464467,3.861507,0.061402
0.957000,0.844560,0.698490,-2.464500,3.861480,0.061373
0.958000,0.836657,0.698460,-2.464533,3.861454,0.061344
0.959000,0.829105,0.698431,-2.464565,3.861428,0.061316
0.960000,0.821904,0.698403,-2.464597,3.861402,0.061288
0.961000,0.815052,0.698374,-2.464628,3.861377,0.061261
0.962000,0.808544,0.698347,-2.464659,3.861352,0.061234
0.963000,0.802376,0.698319,-2.464689,3.861328,0.061208
0.964000,0.796543,0.698293,-2.464718,3.861303,0.061181
0.965000,0.791037,0.698266,-2.464747,3.861279,0.061156
0.966000,0.785852,0.698240,-2.464776,3.861256,0.061130
0.967000,0.780978,0.698214,-2.464804,3.861233,0.061105
0.968000,0.776407,0.698189,-2.464832,3.861210,0.061081
0.969000,0.772129,0.698164,-2.464859,3.861187,0.061056
0.970000,0.768131,0.698139,-2.464886,3.861165,0.061033
0.971000,0.764404,0.698115,-2.464912,3.861143,0.061009
0.972000,0.760933,0.698092,-2.464938,3.861121,0.060986
0.973000,0.757706,0.698068,-2.464964,3.861100,0.060963
0.974000,0.754709,0.698045,-2.464989,3.861079,0.060940
0.975000,0.751928,0.698022,-2.465013,3.861058,0.060918
0.976000,0.749348,0.698000,-2.465037,3.861037,0.060896
0.977000,0.746954,0.697978,-2.465061,3.861017,0.060875
0.978000,0.744730,0.697956,-2.465085,3.860997,0.060854
0.979000,0.742659,0.697935,-2.465108,3.860977,0.060833
0.980000,0.740727,0.697914,-2.465130,3.860958,0.060812
0.981000,0.738915,0.697893,-2.465153,3.860939,0.060792
0.982000,0.737209,0.697873,-2.465175,3.860920,0.060772
0.983000,0.735590,0.697853,-2.465196,3.860901,0.060752
0.984000,0.734042,0.697833,-2.465217,3.860883,0.060733
0.985000,0.732548,0.697813,-2.465238,3.860865,0.060714
0.986000,0.731092,0.697794,-2.465259,3.860847,0.060695
0.987000,0.729657,0.697775,-2.465279,3.860830,0.060677
0.988000,0.728227,0.697757,-2.465299,3.860812,0.060658
0.989000,0.726786,0.697739,-2.465318,3.860795,0.060640
0.990000,0.725318,0.697721,-2.465338,3.860779,0.060623
0.991000,0.723808,0.697703,-2.465356,3.860762,0.060605
0.992000,0.722241,0.697685,-2.465375,3.860746,0.060588
0.993000,0.720603,0.697668,-2.465393,3.860730,0.060571
0.994000,0.718879,0.697651,-2.465411,3.860714,0.060555
0.995000,0.717057,0.697635,-2.465429,3.860698,0.060538
0.996000,0.715123,0.697618,-2.465446,3.860683,0.060522
0.997000,0.713067,0.697602,-2.465463,3.860667,0.060506
0.998000,0.710875,0.697586,-2.465480,3.860652,0.060491
0.999000,0.708539,0.697570,-2.465497,3.860638,0.060475
1.000000,0.706048,0.697555,-2.465513,3.860623,0.060460
